sport,sport_key,game_id,game_time,home_team,away_team,bookmaker_key,bookmaker_title,bookmaker_last_update,market,market_last_update,team,price,point,query_time
NCAAF,americanfootball_ncaaf,56504eac7bbc625f7316c6bad4354b93,2026-01-06T00:30:00Z,Montana State Bobcats,Illinois State Redbirds,fanduel,FanDuel,2026-01-05T18:36:31Z,h2h,2026-01-05T18:36:31Z,Illinois State Redbirds,350,,20260105183702972990
NCAAF,americanfootball_ncaaf,56504eac7bbc625f7316c6bad4354b93,2026-01-06T00:30:00Z,Montana State Bobcats,Illinois State Redbirds,fanduel,FanDuel,2026-01-05T18:36:31Z,h2h,2026-01-05T18:36:31Z,Montana State Bobcats,-460,,20260105183702972990
NCAAF,americanfootball_ncaaf,56504eac7bbc625f7316c6bad4354b93,2026-01-06T00:30:00Z,Montana State Bobcats,Illinois State Redbirds,fanduel,FanDuel,2026-01-05T18:36:31Z,spreads,2026-01-05T18:36:31Z,Illinois State Redbirds,-105,10.5,20260105183702972990
NCAAF,americanfootball_ncaaf,56504eac7bbc625f7316c6bad4354b93,2026-01-06T00:30:00Z,Montana State Bobcats,Illinois State Redbirds,fanduel,FanDuel,2026-01-05T18:36:31Z,spreads,2026-01-05T18:36:31Z,Montana State Bobcats,-115,-10.5,20260105183702972990
NCAAF,americanfootball_ncaaf,56504eac7bbc625f7316c6bad4354b93,2026-01-06T00:30:00Z,Montana State Bobcats,Illinois State Redbirds,fanduel,FanDuel,2026-01-05T18:36:31Z,totals,2026-01-05T18:36:31Z,Over,-105,57.5,20260105183702972990
NCAAF,americanfootball_ncaaf,56504eac7bbc625f7316c6bad4354b93,2026-01-06T00:30:00Z,Montana State Bobcats,Illinois State Redbirds,fanduel,FanDuel,2026-01-05T18:36:31Z,totals,2026-01-05T18:36:31Z,Under,-115,57.5,20260105183702972990
NCAAF,americanfootball_ncaaf,56504eac7bbc625f7316c6bad4354b93,2026-01-06T00:30:00Z,Montana State Bobcats,Illinois State Redbirds,betonlineag,BetOnline.ag,2026-01-05T18:36:56Z,h2h,2026-01-05T18:36:56Z,Illinois State Redbirds,355,,20260105183702972990
NCAAF,americanfootball_ncaaf,56504eac7bbc625f7316c6bad4354b93,2026-01-06T00:30:00Z,Montana State Bobcats,Illinois State Redbirds,betonlineag,BetOnline.ag,2026-01-05T18:36:56Z,h2h,2026-01-05T18:36:56Z,Montana State Bobcats,-435,,20260105183702972990
NCAAF,americanfootball_ncaaf,56504eac7bbc625f7316c6bad4354b93,2026-01-06T00:30:00Z,Montana State Bobcats,Illinois State Redbirds,betonlineag,BetOnline.ag,2026-01-05T18:36:56Z,spreads,2026-01-05T18:36:56Z,Illinois State Redbirds,-110,10.5,20260105183702972990
NCAAF,americanfootball_ncaaf,56504eac7bbc625f7316c6bad4354b93,2026-01-06T00:30:00Z,Montana State Bobcats,Illinois State Redbirds,betonlineag,BetOnline.ag,2026-01-05T18:36:56Z,spreads,2026-01-05T18:36:56Z,Montana State Bobcats,-110,-10.5,20260105183702972990
NCAAF,americanfootball_ncaaf,56504eac7bbc625f7316c6bad4354b93,2026-01-06T00:30:00Z,Montana State Bobcats,Illinois State Redbirds,betonlineag,BetOnline.ag,2026-01-05T18:36:56Z,totals,2026-01-05T18:36:56Z,Over,-110,57.5,20260105183702972990
NCAAF,americanfootball_ncaaf,56504eac7bbc625f7316c6bad4354b93,2026-01-06T00:30:00Z,Montana State Bobcats,Illinois State Redbirds,betonlineag,BetOnline.ag,2026-01-05T18:36:56Z,totals,2026-01-05T18:36:56Z,Under,-110,57.5,20260105183702972990
NCAAF,americanfootball_ncaaf,56504eac7bbc625f7316c6bad4354b93,2026-01-06T00:30:00Z,Montana State Bobcats,Illinois State Redbirds,lowvig,LowVig.ag,2026-01-05T18:36:30Z,h2h,2026-01-05T18:36:30Z,Illinois State Redbirds,355,,20260105183702972990
